2.438550	6.059128e+004
0.305570	9.791097e+002
0.042370	2.100401e+001
0.006408	4.583234e-001
0.000944	1.054120e-002
0.000143	1.939369e-004
0.000026	6.451262e-006
0.000004	1.473460e-007
0.000001	3.164727e-009
0.000000	6.312064e-011
0.000000	1.129156e-012
0.000000	2.647619e-014
0.000000	5.330365e-016
0.000000	1.548120e-017
0.000000	2.263005e-019
0.000000	5.886916e-021
0.000000	1.320402e-022
0.000000	2.478546e-024
0.000000	6.071242e-026
0.000000	1.359018e-027
0.000000	2.506704e-029
0.000000	5.206976e-031
0.000000	1.004431e-032
0.000000	2.119834e-034
0.000000	4.132080e-036
0.000000	1.038615e-037
0.000000	1.887463e-039
0.000000	4.368813e-041
0.000000	1.057478e-042
0.000000	2.098684e-044
0.000000	4.080359e-046
0.000000	8.111918e-048
0.000000	2.536524e-049
0.000000	5.126594e-051
0.000000	9.301695e-053
0.000000	2.949844e-054
0.000000	4.520027e-056
0.000000	1.034481e-057
0.000000	2.468519e-059
0.000000	3.619920e-061
0.000000	8.117933e-063
0.000000	1.560635e-064
0.000000	3.761238e-066
0.000000	9.936341e-068
0.000000	1.385366e-069
0.000000	2.824970e-071
0.000000	6.516783e-073
0.000000	1.988813e-074
0.000000	3.771936e-076
0.000000	8.497596e-078
0.000000	1.519640e-079
0.000000	2.760704e-081
0.000000	5.335934e-083
0.000000	1.479994e-084
0.000000	3.651575e-086
0.000000	5.770801e-088
0.000000	1.400584e-089
0.000000	3.059796e-091
0.000000	3.974278e-093
0.000000	7.521806e-095
0.000000	1.400045e-096
0.000000	2.919669e-098
0.000000	4.847685e-100
0.000000	1.064913e-101
0.000000	3.639142e-103
0.000000	6.928048e-105
0.000000	1.367981e-106
0.000000	2.631867e-108
0.000000	5.949552e-110
0.000000	1.104998e-111
0.000000	1.679961e-113
0.000000	5.528413e-115
0.000000	8.389309e-117
0.000000	2.096736e-118
0.000000	2.838902e-120
0.000000	4.156578e-122
0.000000	1.290274e-123
0.000000	3.877822e-125
0.000000	8.645044e-127
0.000000	2.199197e-128
0.000000	4.768584e-130
0.000000	9.191451e-132
0.000000	1.722258e-133
0.000000	3.438132e-135
0.000000	5.930822e-137
0.000000	1.368030e-138
0.000000	2.755692e-140
0.000000	4.368786e-142
0.000000	7.311072e-144
0.000000	1.740158e-145
0.000000	3.656551e-147
0.000000	7.866196e-149
0.000000	1.330952e-150
0.000000	2.943239e-152
0.000000	6.189055e-154
0.000000	1.275436e-155
0.000000	3.819255e-157
0.000000	5.744099e-159
0.000000	1.544373e-160
0.000000	5.297034e-162

0.280334	7.644032e+011
0.036321	1.555488e+001
0.003857	1.433924e+000
0.000441	1.747831e-001
0.000059	2.360413e-002
0.000006	2.196310e-003
0.000001	3.250526e-004
0.000000	3.906443e-005
0.000000	4.464553e-006
0.000000	5.753224e-007
0.000000	6.469618e-008
0.000000	6.615069e-009
0.000000	7.064473e-010
0.000000	9.737904e-011
0.000000	1.166694e-011
0.000000	1.171268e-012
0.000000	1.406547e-013
0.000000	1.631658e-014
0.000000	1.607752e-015
0.000000	1.949926e-016
0.000000	1.964488e-017
0.000000	1.684829e-018
0.000000	2.613458e-019
0.000000	2.967250e-020
0.000000	3.210362e-021
0.000000	3.969353e-022
0.000000	3.460855e-023
0.000000	4.793933e-024
0.000000	5.736904e-025
0.000000	7.436587e-026
0.000000	6.775310e-027
0.000000	6.888685e-028
0.000000	7.671661e-029
0.000000	8.741826e-030
0.000000	7.751538e-031
0.000000	7.835855e-032
0.000000	9.903207e-033
0.000000	9.092360e-034
0.000000	8.928824e-035
0.000000	1.111390e-035
0.000000	1.172276e-036
0.000000	1.093278e-037
0.000000	9.510260e-039
0.000000	9.758665e-040
0.000000	1.142614e-040
0.000000	1.094517e-041
0.000000	1.437938e-042
0.000000	1.162708e-043
0.000000	1.476928e-044
0.000000	1.649657e-045
0.000000	1.933186e-046
0.000000	1.804610e-047
0.000000	2.722550e-048
0.000000	2.406563e-049
0.000000	2.309402e-050
0.000000	3.284696e-051
0.000000	3.830806e-052
0.000000	4.243013e-053
0.000000	5.592090e-054
0.000000	7.045061e-055
0.000000	6.566904e-056
0.000000	8.985396e-057
0.000000	8.321318e-058
0.000000	9.232896e-059
0.000000	1.212394e-059
0.000000	1.263288e-060
0.000000	1.396005e-061
0.000000	1.569037e-062
0.000000	1.240880e-063
0.000000	1.816916e-064
0.000000	1.887232e-065
0.000000	1.487878e-066
0.000000	1.466215e-067
0.000000	2.066411e-068
0.000000	2.256822e-069
0.000000	2.962269e-070
0.000000	3.074819e-071
0.000000	3.580457e-072
0.000000	3.309788e-073
0.000000	3.024435e-074
0.000000	3.330539e-075
0.000000	3.908909e-076
0.000000	4.534597e-077
0.000000	6.482844e-078
0.000000	6.873146e-079
0.000000	9.012601e-080
0.000000	8.836195e-081
0.000000	9.184318e-082
0.000000	9.010389e-083
0.000000	1.186405e-083
0.000000	1.021186e-084
0.000000	1.246495e-085
0.000000	1.440701e-086
0.000000	1.778921e-087
0.000000	2.390226e-088
0.000000	2.819878e-089
0.000000	2.956806e-090
0.000000	2.992840e-091
0.000000	2.762296e-092
0.000000	2.918643e-093

2.520763	1.483040e+005
2.048744	2.723537e+004
2.043721	2.615094e+004
2.047397	2.389728e+004
1.808400	2.362697e+004
1.751716	1.873501e+004
1.721019	1.873501e+004
1.605627	1.795322e+004
1.567709	1.795322e+004
1.538838	1.795322e+004
1.530450	1.795322e+004
1.522875	1.795322e+004
1.514695	1.683259e+004
1.598649	1.649458e+004
1.583792	1.564855e+004
1.579815	1.564855e+004
1.369773	1.487887e+004
1.473203	1.192932e+004
1.338129	1.135774e+004
1.318361	1.131705e+004
1.261160	9.808029e+003
1.216923	9.107228e+003
1.204896	9.107228e+003
1.179791	9.107228e+003
1.140710	9.107228e+003
1.154259	9.107228e+003
1.148538	9.107228e+003
1.176290	9.100210e+003
1.148115	8.328148e+003
1.027948	5.722475e+003
1.025413	5.546140e+003
1.002385	5.546140e+003
0.979506	5.546140e+003
0.962406	5.546140e+003
0.795844	2.578226e+003
0.777282	2.578226e+003
0.776514	2.578226e+003
0.766937	2.578226e+003
0.725568	2.561570e+003
0.713890	2.561570e+003
0.694230	2.280644e+003
0.690305	2.280644e+003
0.668407	2.280644e+003
0.654195	2.280644e+003
0.641006	2.280644e+003
0.628846	2.280644e+003
0.623036	2.280644e+003
0.622102	2.280644e+003
0.608930	2.280644e+003
0.602194	2.280644e+003
0.649259	2.203975e+003
0.650909	2.203975e+003
0.568044	1.976833e+003
0.561969	1.976833e+003
0.546173	1.976833e+003
0.577738	1.511736e+003
0.558270	1.511736e+003
0.554019	1.481264e+003
0.547631	1.481264e+003
0.538010	1.481264e+003
0.515983	1.481264e+003
0.499956	1.481264e+003
0.506105	1.417670e+003
0.530192	1.410508e+003
0.454719	1.323148e+003
0.460203	1.252086e+003
0.467445	1.196829e+003
0.464500	1.196829e+003
0.488752	1.192914e+003
0.450208	1.073832e+003
0.444421	1.073832e+003
0.439325	1.073832e+003
0.430083	1.073832e+003
0.416282	1.073832e+003
0.404182	7.376515e+002
0.402256	7.376515e+002
0.381881	7.376515e+002
0.368846	7.376515e+002
0.359451	7.376515e+002
0.350092	7.376515e+002
0.345881	7.376515e+002
0.334085	7.376515e+002
0.322684	7.376515e+002
0.318788	7.376515e+002
0.317596	7.376515e+002
0.317519	6.625390e+002
0.311312	6.625390e+002
0.300576	5.781812e+002
0.297318	5.280195e+002
0.295987	5.280195e+002
0.294935	5.280195e+002
0.294474	5.280195e+002
0.288519	5.280195e+002
0.284784	5.280195e+002
0.286827	4.741541e+002
0.272631	4.741541e+002
0.257311	4.607305e+002
0.256299	4.607305e+002
0.253395	4.607305e+002
0.252427	4.534397e+002

2.525919	9.220000e+001
1.496873	5.080000e+001
1.069147	3.625099e+001
0.701634	2.305417e+001
0.453056	1.738560e+001
0.293431	1.018920e+001
0.187235	6.197968e+000
0.121620	4.086595e+000
0.074585	2.553408e+000
0.056231	1.855326e+000
0.034992	1.238114e+000
0.022124	7.399849e-001
0.013204	4.701607e-001
0.008243	2.749346e-001
0.005904	2.003391e-001
0.003478	1.285823e-001
0.002390	7.747185e-002
0.001782	6.519237e-002
0.001058	3.382174e-002
0.000791	2.633503e-002
0.000446	1.701163e-002
0.000296	1.142282e-002
0.000162	6.001633e-003
0.000111	3.722100e-003
0.000077	2.632633e-003
0.000047	1.439022e-003
0.000030	9.580285e-004
0.000021	7.582334e-004
0.000014	4.914493e-004
0.000008	2.877663e-004
0.000006	2.102430e-004
0.000004	1.454045e-004
0.000003	9.563086e-005
0.000002	6.308572e-005
0.000001	4.467420e-005
0.000001	3.110137e-005
0.000001	2.285821e-005
0.000001	1.818094e-005
0.000000	1.368849e-005
0.000000	1.143310e-005
0.000000	1.005595e-005
0.000000	9.253814e-006
0.000000	8.532117e-006
0.000000	7.954938e-006
0.000000	7.331560e-006
0.000000	6.968084e-006
0.000000	6.207452e-006
0.000000	5.346861e-006
0.000000	4.476041e-006
0.000000	3.732990e-006
0.000000	3.166444e-006
0.000000	2.630469e-006
0.000000	1.900038e-006
0.000000	1.497619e-006
0.000000	1.187996e-006
0.000000	9.554551e-007
0.000000	7.734762e-007
0.000000	6.176434e-007
0.000000	5.569039e-007
0.000000	4.477368e-007
0.000000	3.694485e-007
0.000000	2.847102e-007
0.000000	1.934215e-007
0.000000	1.434956e-007
0.000000	9.665485e-008
0.000000	6.668495e-008
0.000000	4.583792e-008
0.000000	3.058791e-008
0.000000	2.036248e-008
0.000000	1.696250e-008
0.000000	1.196331e-008
0.000000	8.526644e-009
0.000000	6.403144e-009
0.000000	5.171061e-009
0.000000	3.738461e-009
0.000000	2.767209e-009
0.000000	2.143650e-009
0.000000	1.767230e-009
0.000000	1.478404e-009
0.000000	1.281857e-009
0.000000	8.712466e-010
0.000000	7.018160e-010
0.000000	5.363251e-010
0.000000	4.206302e-010
0.000000	2.934671e-010
0.000000	2.341695e-010
0.000000	1.475120e-010
0.000000	1.019374e-010
0.000000	6.478786e-011
0.000000	4.995701e-011
0.000000	3.908390e-011
0.000000	2.669803e-011
0.000000	1.910666e-011
0.000000	1.244169e-011
0.000000	7.940375e-012
0.000000	5.296624e-012
0.000000	3.181892e-012
0.000000	2.245055e-012
0.000000	1.612160e-012
0.000000	1.045661e-012

0.802908	2.558447e+008
0.187050	3.578065e+005
0.080746	5.319291e+003
0.036572	7.512223e+002
0.017058	2.036059e+002
0.007792	6.716911e+001
0.002053	3.023721e+001
0.000881	2.709521e+001
0.000784	2.633570e+001
0.000725	2.600605e+001
0.000304	2.582253e+001
0.000398	2.553517e+001
0.000545	2.523495e+001
0.000752	2.493982e+001
0.000372	2.477617e+001
0.000453	2.456642e+001
0.000717	2.435484e+001
0.000602	2.410011e+001
0.000430	2.395155e+001
0.000271	2.378180e+001
0.000079	2.366360e+001
0.000062	2.358397e+001
0.000045	2.353976e+001
0.000042	2.349662e+001
0.000051	2.344055e+001
0.000044	2.339152e+001
0.000047	2.334264e+001
0.000039	2.331125e+001
0.000044	2.325493e+001
0.000056	2.318154e+001
0.000047	2.312319e+001
0.000050	2.305828e+001
0.000036	2.301980e+001
0.000046	2.297280e+001
0.000065	2.290799e+001
0.000047	2.283485e+001
0.000052	2.276134e+001
0.000059	2.269648e+001
0.000046	2.263555e+001
0.000046	2.258267e+001
0.000046	2.252876e+001
0.000046	2.247931e+001
0.000039	2.243063e+001
0.000059	2.238387e+001
0.000047	2.232785e+001
0.000047	2.227435e+001
0.000034	2.224328e+001
0.000045	2.220392e+001
0.000042	2.216086e+001
0.000052	2.209764e+001
0.000062	2.203610e+001
0.000059	2.195704e+001
0.000050	2.190313e+001
0.000050	2.184139e+001
0.000050	2.178772e+001
0.000056	2.173352e+001
0.000049	2.166689e+001
0.000069	2.158776e+001
0.000040	2.152197e+001
0.000047	2.147315e+001
0.000053	2.141654e+001
0.000050	2.134222e+001
0.000052	2.128590e+001
0.000049	2.121351e+001
0.000061	2.114839e+001
0.000062	2.107337e+001
0.000054	2.100724e+001
0.000051	2.094481e+001
0.000050	2.090338e+001
0.000056	2.084093e+001
0.000053	2.079343e+001
0.000037	2.076159e+001
0.000036	2.072117e+001
0.000059	2.066439e+001
0.000050	2.059106e+001
0.000047	2.051332e+001
0.000047	2.044290e+001
0.000059	2.038279e+001
0.000051	2.031888e+001
0.000043	2.027538e+001
0.000049	2.021084e+001
0.000058	2.015112e+001
0.000048	2.007986e+001
0.000052	2.001847e+001
0.000052	1.996632e+001
0.000038	1.992550e+001
0.000052	1.986620e+001
0.000049	1.980505e+001
0.000066	1.972842e+001
0.000045	1.966599e+001
0.000051	1.960738e+001
0.000045	1.955307e+001
0.000039	1.950565e+001
0.000040	1.946216e+001
0.000063	1.940665e+001
0.000043	1.935370e+001
0.000045	1.930241e+001
0.000043	1.924836e+001
0.000044	1.921180e+001
0.000055	1.914612e+001

2.397453	4.871000e+004
0.301289	1.262000e+003
0.057020	3.400000e+001
0.013510	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
0.012340	0.000000e+000
